0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,cEXT,cNEU,cAGR,cCON,cOPN
-0.2193183,0.41685134,0.16290054,0.31473672,0.0019811457,-0.607853,0.44774625,1.2456769,0.14872882,-0.11598649,0.13836555,-0.44478875,0.22879139,0.09201126,-0.1539619,-0.0936318,0.22639865,-0.6376405,-0.1679205,-1.0132742,-0.026812512,0.24122968,0.15804431,-0.12937808,0.25961244,0.116634846,-0.2056363,-0.19566694,-0.36350602,0.1294549,0.33035055,0.2033105,0.6719437,-0.57128775,-0.3385579,0.9743025,0.22731262,-0.48449683,0.005344755,-0.59080595,-0.03563599,-0.5740646,-0.38671875,-0.12322714,0.57156146,-0.32650092,-0.46706268,-0.4887307,0.50552505,0.22865622,0.46197426,-0.46478403,-0.26632184,-0.11429159,-0.2658752,0.09119888,-0.009032692,-0.34220767,-0.46698388,0.16743948,0.119505234,0.048092462,0.46875602,-0.15217973,-0.66370314,0.36819693,-0.0034314834,0.32512105,-0.9006178,0.38622308,-0.12692288,0.39783475,0.1448343,-0.023391757,0.29723936,-0.11344251,0.19893412,-0.37391108,-0.7452009,0.017572705,-0.17448226,-0.36791256,-0.80684906,0.61789626,-0.41461277,-0.34641707,0.2117712,0.47288352,0.36457324,-0.2415809,0.6450714,0.6034157,0.06579798,0.14323166,0.85175467,0.26480323,0.07766291,0.20111795,-0.2721845,-0.14676873,0,1,0,1,1
-0.33295634,0.04515524,0.27708244,0.35377625,0.3052384,-0.560207,0.52173275,1.0069642,-0.2348467,-0.3705991,0.031024138,-0.4396525,0.1692825,0.07840675,0.12033776,-0.27570263,0.23042043,-0.35421252,-0.37101316,-1.1539346,0.034617078,0.3301876,0.2500797,-0.18510902,0.19666967,-0.10945331,-0.28210512,-0.2200221,-0.36193275,0.12394065,0.47001857,0.19733074,0.69044006,-0.6712226,-0.36794704,1.0536226,0.38051605,-0.41382152,-0.008138458,-0.7074084,0.11168579,-0.4947643,-0.024379026,-0.10419868,0.67126393,-0.16685982,-0.17175725,-0.4204513,0.41432118,0.32725158,0.31942666,-0.3270574,-0.45440042,0.005919704,-0.33857265,0.08895488,0.19489402,-0.32055715,-0.37658134,0.24064587,0.26537737,0.40635815,0.6149777,-0.3243305,-0.6919476,0.46215823,0.17691047,0.34947675,-0.8909193,0.5097576,-0.18043926,0.33604163,0.2883512,0.17842473,0.32464325,-0.053882733,0.12519985,-0.29486865,-0.627936,0.17595245,0.15321563,-0.30819926,-0.6196821,0.5679354,-0.2902799,-0.06252951,0.24047741,0.60889924,0.329813,0.11786096,0.44021243,0.4778319,0.08805849,0.09556639,1.0423428,0.2190954,0.05819971,0.067727804,0.052247796,-0.07966589,1,0,1,1,1
-0.33146468,0.30285275,0.34780663,0.19336846,-0.04444025,-0.7867,0.5053894,1.2111375,-0.024974102,-0.1478042,0.16379006,-0.4909471,0.11408713,0.281179,0.07678565,-0.22366266,0.2664775,-0.6503797,-0.40787214,-1.1553193,0.02919626,0.1799322,0.27897727,-0.1063829,-0.012124473,-0.002070847,-0.091758415,-0.029673852,-0.32455435,0.08813898,0.70932937,0.12323902,0.86639494,-0.5993543,-0.37635118,0.79163486,0.5762221,-0.5048174,-0.030700779,-0.56099296,-0.11903949,-0.46081087,-0.22262691,-0.18367878,0.65193415,-0.2598025,-0.3655125,-0.4020923,0.4200929,0.367172,0.25128806,-0.3540783,-0.13262174,-0.15293826,-0.19819868,0.22595628,0.27231374,-0.17735584,-0.45926932,0.3445615,0.09183676,0.09966521,0.6647577,-0.18434085,-0.70036995,0.5848091,0.10528912,0.34515703,-1.1599271,0.33281383,-0.07945503,0.38015997,0.2741158,-0.10895762,0.41241106,-0.28039232,0.33415917,-0.1591313,-0.7733636,-0.027525814,-0.06975004,-0.21846227,-0.76212853,0.7071821,-0.3259365,-0.27789995,0.36517292,0.46229702,0.42432943,-0.24148536,0.59927964,0.41242808,0.038015954,-0.06803399,0.8996953,0.22629984,0.10975793,0.10085463,0.013489942,-0.113644026,1,0,0,1,0
-0.054387122,0.32666197,0.081182584,0.29373136,0.019856438,-0.7100505,0.35499287,1.1974705,0.09207039,-0.1030865,0.16160326,-0.50427294,0.13665009,0.22467506,-0.097935855,-0.07381298,0.32649896,-0.60631484,-0.15430555,-1.0639838,0.017211625,0.20595439,0.2581953,-0.07864269,0.20429374,0.10840693,-0.2578171,-0.14192903,-0.27727866,0.018501397,0.3919178,0.09099096,0.7620581,-0.50381273,-0.35052785,0.8651116,0.21478252,-0.5190846,-0.044316843,-0.5726229,-0.14862986,-0.5065326,-0.3789699,-0.077658445,0.4801104,-0.26830173,-0.60265136,-0.3665316,0.55517954,0.12569766,0.2599269,-0.4927906,-0.1393626,-0.013571601,-0.15094608,0.18050563,0.044513535,-0.27793902,-0.47065815,0.24309257,0.12498953,-0.035060197,0.46368855,-0.05244098,-0.4637168,0.33368382,-0.06813201,0.21902008,-0.88868886,0.3316105,-0.21713279,0.36035728,0.18444963,-0.11036585,0.18781877,-0.16725294,0.20869204,-0.36177203,-0.6822289,-0.11279017,-0.12074238,-0.16808043,-0.7892523,0.70993376,-0.4917609,-0.17669041,0.24952309,0.4169044,0.29478532,-0.15467204,0.6652492,0.63620794,-0.04195177,0.07440598,0.77976304,0.16625488,0.029925685,-0.037004124,-0.18926391,-0.13270131,1,1,1,0,0
-0.14522155,0.09071473,0.1884655,0.19880487,0.22615415,-0.48762327,0.5322941,1.1221272,-0.12801799,-0.28201705,-0.062342048,-0.38140792,0.10434958,-0.061273824,0.09077708,-0.26355615,0.15494196,-0.4200033,-0.24681766,-1.1052783,0.034688108,0.24750696,0.10436821,-0.15319416,0.17234159,0.10156827,-0.22237198,-0.2873369,-0.35390872,0.13183005,0.317691,0.1786071,0.5417786,-0.61379105,-0.27714285,0.9715267,0.1910044,-0.41252312,-0.033710472,-0.69138926,0.10974316,-0.5464522,-0.10494237,-0.05433856,0.5424473,-0.19877763,-0.27950886,-0.3986611,0.36048663,0.26711527,0.28776184,-0.30724818,-0.37522605,0.05469098,-0.27807242,0.21470346,0.047479335,-0.250738,-0.40473893,0.096794166,0.21949917,0.31164753,0.43168026,-0.15844505,-0.69255686,0.4139116,0.14606631,0.34010482,-0.743933,0.5147387,-0.140014,0.3152597,0.24206388,0.13101028,0.34924564,0.06253749,0.13590734,-0.29531524,-0.57850486,0.17834619,0.008528764,-0.24833994,-0.7052607,0.56670475,-0.2354981,-0.035034556,0.17059329,0.6273913,0.3728342,-0.04942961,0.46969494,0.37949997,0.12451102,0.05353024,0.82552904,0.22368574,0.055513617,-0.083611615,-0.07249902,-0.042465415,0,0,1,1,0
-0.21342362,0.4217929,0.12845913,0.07892215,-0.06829815,-0.6849839,0.14281915,1.2143624,0.17611872,-0.073980644,0.123054065,-0.5794476,0.08318479,0.24443778,-0.046988904,-0.13260294,0.23305288,-0.55689675,-0.0328834,-0.9546817,0.13067234,0.034308225,0.25712362,0.04507415,0.094373934,0.042366963,-0.21024849,-0.14041518,-0.22725587,-0.01511921,0.4404072,0.18110539,0.7686608,-0.25942943,-0.27915654,0.56802297,0.25762838,-0.6018865,0.032764044,-0.49234697,-0.12996805,-0.35860324,-0.26160592,-0.037635583,0.26762506,-0.3278365,-0.44870904,-0.21971235,0.36615318,0.29050785,0.24388005,-0.4939553,0.021544581,0.0010436549,-0.22320092,0.22031984,-0.016954787,-0.2191732,-0.4611265,0.27268973,0.07715975,0.07207725,0.39570385,-0.09859178,-0.39593998,0.3446078,-0.031384103,0.271113,-0.8785731,0.29970407,-0.16179578,0.26911122,0.25890088,-0.21863969,0.10507429,-0.18535563,0.26219103,-0.31515038,-0.6872974,-0.031524874,-0.12637106,-0.10884568,-0.77817166,0.6346777,-0.37984234,-0.2951061,0.28496915,0.4429595,0.26742977,-0.27991304,0.56604046,0.5317428,-0.1530287,0.07592139,0.66186756,0.25606972,-0.010678612,-0.10856984,-0.049399734,-0.109393746,0,0,1,0,1
-0.19620487,0.35398868,0.17240709,0.18444721,0.108739614,-0.5564366,0.42984125,1.2913079,0.11931785,-0.17723155,0.1624191,-0.48921177,0.18061984,0.15185103,-0.09063211,-0.14758661,0.15156338,-0.49825695,-0.13110973,-1.0943011,-0.030364173,0.24011996,0.13054888,0.033109147,0.10089496,0.17837152,-0.25141224,-0.25403437,-0.2831231,-0.009845279,0.37822884,0.178866,0.7001859,-0.5249955,-0.3308383,0.8641363,0.116160884,-0.55219054,-0.01917389,-0.6910565,-0.04788792,-0.63454163,-0.41990906,-0.06560112,0.37826654,-0.23422259,-0.47049427,-0.41570407,0.4934213,0.19114693,0.33118472,-0.51127684,-0.22384912,0.022996753,-0.15362029,0.17925553,-0.019123718,-0.36322784,-0.3930745,0.19247681,0.13296406,0.124795884,0.50869226,-0.17287263,-0.5547515,0.40815693,0.032239106,0.31512338,-0.972005,0.3746008,-0.06680508,0.49079835,0.13932921,-0.08890534,0.21136881,-0.12614164,0.17598563,-0.39603972,-0.7427008,0.0075108856,-0.06269774,-0.1187056,-0.7699323,0.58738625,-0.38049352,-0.26037893,0.16621557,0.521148,0.36503768,-0.2940992,0.6038051,0.58190227,0.069092385,0.057543192,0.7119647,0.32176292,0.0509181,0.044611715,-0.25113666,-0.054117437,1,1,1,0,0
-0.20597424,0.30159178,0.15845604,0.26769736,0.11159981,-0.5553731,0.27476683,1.1371247,0.0010247931,-0.11620583,0.1335513,-0.49514017,0.22207242,0.1882324,-0.07674377,-0.14527197,0.30208117,-0.46931884,-0.18846273,-1.0954547,-0.005890089,0.194592,0.27142817,-0.04124075,0.1348483,0.023371205,-0.24883737,-0.109699115,-0.25665298,-0.0054091252,0.37360823,0.18331331,0.7338759,-0.49472612,-0.35081878,0.7937601,0.26275626,-0.52572846,-0.0384834,-0.61142516,-0.040532045,-0.47299644,-0.2886922,-0.071969755,0.45776486,-0.19280873,-0.46224734,-0.31056777,0.40851825,0.268874,0.31754264,-0.45584452,-0.22231525,-0.040404014,-0.2029734,0.117323674,0.06025732,-0.32477334,-0.4575077,0.22714505,0.14059897,0.112755634,0.49338636,-0.1311387,-0.48263264,0.33431947,0.050748397,0.27423975,-0.98637164,0.43876502,-0.10984854,0.38779753,0.21971083,-0.09850455,0.18258835,-0.17175075,0.24440582,-0.35802066,-0.7222997,-0.04480816,-0.036770694,-0.22856474,-0.7597309,0.6263933,-0.42358676,-0.20715483,0.23031195,0.44555837,0.30387488,-0.15687242,0.56941205,0.5823474,-0.008743867,0.10145265,0.8197333,0.27532282,0.019421615,0.0037605169,-0.014325726,-0.12307179,0,0,1,0,1
-0.18820654,0.337431,0.26367903,0.33368033,0.101244465,-0.53800744,0.43107998,1.2423043,0.0034738458,-0.15883437,0.15121664,-0.4698966,0.22450447,0.1353209,-0.1900791,-0.09636716,0.28141382,-0.579032,-0.27715227,-1.1030416,-0.062217414,0.32692796,0.23824263,0.00014454764,0.099149734,0.10251525,-0.27983344,-0.17843856,-0.3386799,0.10863858,0.3494986,0.21947753,0.7414896,-0.6748003,-0.31829777,0.92759305,0.25588006,-0.4603134,-0.01663916,-0.683495,-0.026583876,-0.60696197,-0.3917487,-0.07849768,0.5986754,-0.1512597,-0.47128856,-0.3925578,0.55306965,0.2877651,0.40451917,-0.44354147,-0.29703882,-0.10139004,-0.16259776,0.08734743,0.118116826,-0.3227646,-0.44503897,0.21125254,0.108216844,0.08459388,0.5378079,-0.15491557,-0.63533103,0.37381703,0.023976337,0.26000378,-0.97911745,0.4686404,-0.038036045,0.46586698,0.15006122,-0.038521733,0.312603,-0.17191567,0.2697207,-0.4175604,-0.69137645,-0.053955164,-0.020054398,-0.28014898,-0.6960415,0.5742729,-0.4113761,-0.26575595,0.1182256,0.45577556,0.34996942,-0.102156125,0.66892976,0.5611907,0.11410472,0.10160625,0.8434289,0.34770414,0.12732357,0.077548936,-0.12699528,-0.17727219,0,1,1,0,0
-0.1691558,-0.020299463,0.294938,0.21613856,0.119563945,-0.7984155,0.66085064,1.1934237,-0.28718767,-0.39270523,-0.1117049,-0.4023277,-0.07236915,0.07802807,0.30310598,-0.29027832,0.24133961,-0.54275966,-0.32592967,-1.0968995,0.08665408,0.22188202,0.19550586,-0.28134876,0.21652287,0.06317437,-0.12306778,-0.1536168,-0.37053704,0.23994677,0.6017767,0.1133252,0.63973886,-0.69678086,-0.26228824,1.1096514,0.4416991,-0.37600973,-0.073916875,-0.65594196,0.061396085,-0.34531617,0.2314512,-0.1732922,0.7384408,-0.26197654,-0.22320859,-0.4090136,0.16906771,0.29519433,0.09385967,-0.12902185,-0.36590776,-0.029743094,-0.38679448,0.3801905,0.10219151,-0.04449825,-0.46089733,0.23015466,0.1986632,0.26403558,0.55307066,-0.08769626,-0.8257309,0.44956386,0.19677433,0.42515382,-0.6684047,0.5722722,-0.27969313,0.17921068,0.38464275,0.26435137,0.59368265,0.05536593,0.13951558,-0.23126906,-0.47893026,0.35428482,0.037716895,-0.36013147,-0.6643089,0.63719916,-0.10256461,0.003960518,0.3953,0.7823212,0.5135992,0.079229,0.32649648,0.20588689,0.05349464,-0.008329567,0.896798,0.08958425,0.13785659,-0.18822394,0.15806694,-0.0787386,0,1,1,1,0
